Order_ID,Order_Date,Customer_Key,Product_Key,Region_Key,Payment_Key,ShipMode_Key,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Shipping_Cost,Delivery_Days,Returned
2467,2025-10-05,51,7,3,1,3,3,375,0.15,956.25,759.82,196.43,93,7,Yes
2468,2025-04-28,80,7,1,2,2,4,1462,0.05,5555.6,4019.06,1536.54,121,1,No
2469,2025-06-24,82,13,1,4,2,2,1192,0.05,2264.8,1452.81,811.99,232,1,Yes
2470,2025-06-23,51,1,4,4,2,3,1223,0.15,3118.65,1971.83,1146.82,75,4,No
2471,2025-02-18,58,7,1,3,3,3,2121,0.05,6044.85,4322.73,1722.12,211,3,No
2472,2025-04-07,47,1,4,4,3,5,4860,0.1,21870.0,13653.51,8216.49,112,3,Yes
2473,2025-11-19,77,14,2,4,2,3,2904,0.05,8276.4,6072.14,2204.26,191,10,Yes
2474,2025-03-13,1,27,3,2,2,4,3151,0,12604,9009.38,3594.62,288,6,Yes
2475,2025-11-14,26,30,3,4,1,3,4766,0.15,12153.3,6653.4,5499.9,130,1,No
2476,2025-12-04,64,26,2,3,2,4,3753,0.15,12760.2,9565.22,3194.98,234,5,Yes
2477,2025-05-22,43,26,3,1,2,3,3954,0,11862,7023.43,4838.57,140,3,Yes
2478,2025-04-18,53,6,4,1,2,1,3897,0.05,3702.15,2269.57,1432.58,101,5,No
2479,2025-08-09,74,10,2,1,1,5,2125,0.05,10093.75,7595.64,2498.11,131,9,Yes
2480,2025-03-20,87,19,1,2,2,1,3659,0.05,3476.05,1871.35,1604.7,101,6,No
2481,2025-08-04,54,6,1,4,2,1,2870,0.15,2439.5,1643.65,795.85,87,10,Yes
2482,2025-05-25,90,5,2,2,3,1,1010,0.15,858.5,472.69,385.81,119,2,No
2483,2025-10-16,25,22,1,3,1,4,3360,0.15,11424.0,8970.09,2453.91,250,9,Yes
2484,2025-02-03,49,29,1,1,2,2,242,0.15,411.4,316.28,95.12,96,5,Yes
2485,2025-01-28,3,18,2,1,3,2,3452,0.05,6558.8,3831.76,2727.04,260,8,No
2486,2025-08-19,100,17,2,1,3,5,4996,0.15,21233.0,10989.14,10243.86,88,6,No
2487,2025-06-11,63,29,3,3,2,2,4032,0.1,7257.6,3670.97,3586.63,256,1,Yes
2488,2025-11-05,93,4,4,2,3,5,4247,0.05,20173.25,10186.27,9986.98,85,8,Yes
2489,2025-12-05,20,20,2,3,3,4,3624,0.1,13046.4,7408.43,5637.97,224,6,No
2490,2025-03-17,20,17,4,3,3,5,4548,0.15,19329.0,12235.58,7093.42,66,7,Yes
2491,2025-09-01,80,9,4,2,1,1,2678,0.05,2544.1,1863.6,680.5,277,8,No
2492,2025-04-04,22,29,1,4,3,3,3851,0,11553,8519.86,3033.14,225,10,Yes
2493,2025-06-15,38,12,2,2,2,2,4848,0.1,8726.4,5444.75,3281.65,225,3,No
2494,2025-02-15,46,3,4,3,2,1,3401,0,3401,2210.62,1190.38,122,1,Yes
2495,2025-06-22,78,29,2,4,2,2,3229,0.15,5489.3,2823.65,2665.65,173,9,No
2496,2025-08-04,53,26,3,2,1,3,4289,0.1,11580.3,8067.88,3512.42,84,9,Yes
2497,2025-03-24,29,6,1,2,1,3,4179,0.15,10656.45,7991.18,2665.27,146,2,Yes
2498,2025-10-20,66,4,4,2,1,1,3556,0.05,3378.2,2425.19,953.01,150,4,Yes
2499,2025-05-02,85,28,1,3,1,5,1938,0.15,8236.5,4488.8,3747.7,141,3,No
2500,2025-07-23,28,22,3,3,2,2,3935,0.15,6689.5,4746.8,1942.7,84,8,Yes
2501,2025-02-17,1,10,3,1,1,5,1894,0.15,8049.5,5879.98,2169.52,193,7,No
2502,2025-08-10,88,27,2,4,2,3,4651,0,13953,9901.96,4051.04,198,7,Yes
2503,2025-03-11,75,29,4,3,1,5,2776,0,13880,8966.25,4913.75,59,6,No
2504,2025-04-03,71,15,2,2,2,1,2242,0,2242,1609.62,632.38,56,8,No
2505,2025-04-12,17,28,1,1,3,3,2999,0,8997,5105.76,3891.24,215,5,No
2506,2025-11-04,77,9,2,3,2,3,2001,0.1,5402.7,2838.67,2564.03,117,3,Yes
2507,2025-03-09,98,30,2,4,2,3,1755,0,5265,3884.95,1380.05,97,3,No
2508,2025-05-04,39,6,1,3,3,5,1229,0.05,5837.75,3845.77,1991.98,53,2,No
2509,2025-12-18,96,14,3,3,1,1,2879,0,2879,1763.84,1115.16,59,3,No
2510,2025-03-26,18,15,2,4,1,4,3250,0.1,11700.0,9230.29,2469.71,147,1,Yes
2511,2025-10-18,89,1,2,3,2,3,2076,0.1,5605.2,3058.14,2547.06,142,5,No
2512,2025-01-26,62,8,4,4,2,4,2833,0,11332,5695.63,5636.37,199,5,Yes
2513,2025-10-29,12,29,4,3,2,1,595,0.05,565.25,350.15,215.1,259,4,Yes
2514,2025-07-11,75,28,3,4,3,2,3731,0,7462,4227.59,3234.41,222,3,No
2515,2025-12-09,68,19,1,4,3,4,574,0,2296,1502.41,793.59,263,1,No
2516,2025-11-24,59,25,3,2,3,1,485,0.15,412.25,260.9,151.35,186,6,No
2517,2025-05-22,68,4,4,1,3,4,457,0.15,1553.8,1073.04,480.76,295,4,Yes
2518,2025-09-08,98,22,1,4,1,5,4882,0.05,23189.5,17090.47,6099.03,177,2,Yes
2519,2025-10-11,26,28,1,1,2,3,1258,0.1,3396.6,1822.69,1573.91,190,3,No
2520,2025-12-11,78,11,1,1,2,3,645,0.05,1838.25,1000.17,838.08,149,10,No
2521,2025-06-02,72,5,1,4,3,4,4377,0.1,15757.2,10929.86,4827.34,241,8,Yes
2522,2025-12-01,53,28,3,2,1,3,546,0.15,1392.3,998.57,393.73,214,10,No
2523,2025-10-07,91,11,3,2,2,2,2869,0,5738,3458.83,2279.17,249,4,Yes
2524,2025-08-05,99,6,4,3,3,1,3836,0.15,3260.6,2295.45,965.15,283,9,Yes
2525,2025-04-04,31,14,2,2,3,5,1603,0,8015,4498.81,3516.19,237,9,No
2526,2025-05-08,90,5,4,4,3,5,435,0,2175,1208.49,966.51,118,9,Yes
2527,2025-05-26,29,10,3,2,1,3,409,0.05,1165.65,596.3,569.35,178,3,Yes
2528,2025-11-29,82,18,2,4,2,4,1112,0.15,3780.8,2910.47,870.33,258,6,Yes
2529,2025-01-26,1,21,3,1,1,1,2994,0,2994,2356.95,637.05,137,3,Yes
2530,2025-04-30,9,13,4,4,1,5,4674,0,23370,12207.39,11162.61,157,9,Yes
2531,2025-04-06,21,16,4,1,2,5,2347,0.15,9974.75,5222.19,4752.56,160,10,Yes
2532,2025-06-24,61,18,3,3,3,3,1518,0.1,4098.6,3264.77,833.83,89,2,No
2533,2025-01-03,67,30,3,3,3,2,4366,0.15,7422.2,3726.34,3695.86,220,6,No
2534,2025-08-03,51,6,4,1,2,4,212,0.1,763.2,559.68,203.52,300,2,Yes
2535,2025-11-03,49,18,1,2,1,1,4790,0.1,4311.0,2377.23,1933.77,86,1,Yes
2536,2025-06-10,15,16,4,1,3,1,3707,0,3707,2477.48,1229.52,116,6,No
2537,2025-10-08,30,11,1,4,3,3,1745,0.15,4449.75,3140.99,1308.76,275,6,No
2538,2025-01-22,15,1,2,4,1,5,3788,0.15,16099.0,10777.98,5321.02,181,9,No
2539,2025-04-11,61,16,3,2,1,4,2324,0.15,7901.6,4358.6,3543.0,150,9,No
2540,2025-01-02,60,1,4,1,3,1,2968,0.05,2819.6,1785.22,1034.38,237,10,Yes
2541,2025-08-13,71,10,2,2,1,3,1593,0,4779,3106.12,1672.88,262,9,Yes
2542,2025-06-24,97,23,1,3,3,4,2124,0.15,7221.6,4856.55,2365.05,214,10,Yes
2543,2025-11-06,87,15,3,3,3,3,2067,0.15,5270.85,4202.99,1067.86,231,9,No
2544,2025-08-01,98,19,3,2,3,5,3042,0.1,13689.0,9037.03,4651.97,161,2,No
2545,2025-08-24,58,28,3,2,2,4,499,0,1996,1217.18,778.82,272,10,Yes
2546,2025-06-10,28,23,4,3,1,2,1402,0,2804,2143.75,660.25,238,4,Yes
2547,2025-09-26,85,22,4,1,2,4,3113,0.15,10584.2,5327.62,5256.58,163,4,Yes
2548,2025-10-27,34,1,1,3,2,4,4667,0,18668,12541.12,6126.88,289,5,No
2549,2025-07-05,97,17,3,3,3,3,3606,0.15,9195.3,7310.99,1884.31,69,3,No
2550,2025-08-18,58,18,4,4,1,2,1966,0.1,3538.8,1833.76,1705.04,155,10,No
2551,2025-06-14,58,24,1,2,3,3,1600,0.05,4560.0,2657.55,1902.45,87,9,No
2552,2025-09-16,63,3,3,4,2,2,1780,0,3560,2760.17,799.83,285,9,Yes
2553,2025-05-26,94,10,1,3,3,3,4846,0.1,13084.2,6550.34,6533.86,215,7,No
2554,2025-09-08,4,19,2,4,2,3,2286,0.15,5829.3,3959.47,1869.83,241,7,No
2555,2025-10-06,26,26,1,4,3,2,260,0.1,468.0,288.46,179.54,257,7,No
2556,2025-06-29,47,10,1,4,2,2,4008,0,8016,4299.68,3716.32,256,9,No
2557,2025-05-01,92,14,2,2,1,5,2832,0.1,12744.0,8523.2,4220.8,242,4,No
2558,2025-02-06,61,17,3,2,1,4,1903,0.1,6850.8,3933.71,2917.09,114,5,Yes
2559,2025-02-22,10,9,4,4,2,4,1372,0.05,5213.6,3961.84,1251.76,236,4,No
2560,2025-10-23,70,6,3,1,3,3,3509,0,10527,7468.96,3058.04,278,8,No
2561,2025-03-03,62,12,4,3,3,1,2771,0,2771,1450.4,1320.6,203,2,Yes
2562,2025-05-21,98,5,2,2,2,2,1748,0.05,3321.2,1920.43,1400.77,102,8,No
2563,2025-07-26,77,27,2,2,1,4,3592,0,14368,10719.89,3648.11,266,9,Yes
2564,2025-12-15,75,25,4,3,1,1,4170,0,4170,2762.11,1407.89,118,5,Yes
2565,2025-05-16,12,16,1,2,2,1,3094,0,3094,1676.0,1418.0,124,10,No
2566,2025-01-07,65,20,1,2,1,2,4715,0,9430,6571.67,2858.33,109,6,No
2567,2025-10-18,31,7,3,3,2,3,2298,0.05,6549.3,4972.73,1576.57,217,1,No
2568,2025-10-05,16,21,2,2,3,2,2586,0,5172,2817.66,2354.34,271,7,Yes
2569,2025-12-16,67,7,2,3,3,5,3114,0.05,14791.5,9173.01,5618.49,246,4,No
2570,2025-05-02,76,28,2,2,3,1,1337,0.1,1203.3,691.67,511.63,174,7,No
2571,2025-05-17,29,14,2,1,2,4,2083,0.15,7082.2,5443.36,1638.84,111,7,No
2572,2025-03-11,84,14,1,4,1,4,3490,0.1,12564.0,6747.26,5816.74,273,9,Yes
2573,2025-04-21,8,8,1,3,2,2,1954,0,3908,2701.27,1206.73,273,2,Yes
2574,2025-03-02,51,21,1,1,2,2,2847,0,5694,4050.14,1643.86,137,3,Yes
2575,2025-07-19,98,11,3,4,1,4,1266,0,5064,3366.33,1697.67,99,3,No
2576,2025-12-30,54,30,4,2,2,5,4255,0.05,20211.25,13855.65,6355.6,80,7,No
2577,2025-11-10,68,23,4,4,3,1,3091,0,3091,2433.49,657.51,154,6,Yes
2578,2025-10-15,46,12,4,2,1,3,2350,0,7050,3581.65,3468.35,293,10,No
2579,2025-09-26,3,27,4,1,1,5,4988,0.15,21199.0,15778.16,5420.84,204,6,Yes
2580,2025-08-08,93,2,4,2,3,1,1360,0.15,1156.0,609.49,546.51,251,7,No
2581,2025-12-02,21,13,4,2,3,5,775,0,3875,2524.6,1350.4,155,1,Yes
2582,2025-07-08,90,18,2,3,1,3,1227,0,3681,2632.17,1048.83,197,1,Yes
2583,2025-02-10,68,30,1,3,1,4,4001,0.15,13603.4,6990.48,6612.92,158,1,Yes
2584,2025-06-24,57,9,3,4,2,4,1757,0.05,6676.6,4240.07,2436.53,142,4,No
2585,2025-09-29,17,15,3,2,1,2,552,0.05,1048.8,610.14,438.66,179,9,Yes
2586,2025-04-16,16,24,3,2,3,2,244,0,488,340.31,147.69,241,5,No
2587,2025-12-26,1,1,4,1,1,3,4688,0.1,12657.6,6893.93,5763.67,264,3,No
2588,2025-05-22,59,5,3,3,3,4,3109,0.15,10570.6,7214.26,3356.34,101,5,Yes
2589,2025-09-04,18,30,4,4,3,4,3614,0.1,13010.4,9236.34,3774.06,264,8,Yes
2590,2025-04-06,86,23,4,2,2,1,3417,0,3417,2132.05,1284.95,174,6,No
2591,2025-03-05,51,15,1,4,1,3,2851,0,8553,6772.94,1780.06,113,10,No
2592,2025-02-18,99,9,4,2,3,2,1611,0.1,2899.8,1968.8,931.0,63,6,No
2593,2025-01-14,53,5,3,3,2,2,3561,0.15,6053.7,3749.12,2304.58,273,4,No
2594,2025-08-15,27,27,2,3,3,5,4831,0.15,20531.75,13517.88,7013.87,183,2,Yes
2595,2025-01-20,76,7,1,2,2,5,1658,0.05,7875.5,5773.74,2101.76,250,7,No
2596,2025-05-18,51,12,1,3,2,5,1247,0.05,5923.25,4541.94,1381.31,119,7,No
2597,2025-02-05,49,12,4,3,2,2,1041,0.05,1977.9,1264.48,713.42,194,7,Yes
2598,2025-08-27,27,9,2,2,2,5,4512,0.05,21432.0,14097.87,7334.13,59,8,Yes
2599,2025-10-26,78,6,3,4,1,3,2469,0,7407,3939.35,3467.65,74,5,Yes
2600,2025-12-09,49,12,2,4,1,3,871,0.1,2351.7,1774.4,577.3,93,6,Yes
2601,2025-11-26,88,27,2,1,3,3,4655,0.15,11870.25,8579.11,3291.14,268,2,Yes
2602,2025-08-30,12,11,4,1,1,2,4569,0,9138,5570.6,3567.4,242,6,No
2603,2025-05-30,86,7,2,3,3,3,4802,0,14406,7914.1,6491.9,261,4,Yes
2604,2025-10-06,49,20,1,1,3,3,4651,0,13953,7084.23,6868.77,185,7,Yes
2605,2025-02-26,57,8,3,3,2,4,2464,0,9856,7085.7,2770.3,163,7,No
2606,2025-04-18,5,18,2,3,3,2,2348,0.15,3991.6,2984.23,1007.37,213,3,No
2607,2025-09-01,59,30,3,2,3,3,3234,0.05,9216.9,5041.5,4175.4,136,2,Yes
2608,2025-04-23,13,18,2,1,2,3,1922,0.1,5189.4,3008.93,2180.47,195,3,Yes
2609,2025-07-03,91,25,1,1,3,2,4318,0.1,7772.4,5939.04,1833.36,202,6,Yes
2610,2025-06-06,51,4,2,3,3,2,3565,0.05,6773.5,5305.9,1467.6,283,6,Yes
2611,2025-11-17,68,15,1,1,2,3,3407,0.1,9198.9,5255.99,3942.91,158,9,No
2612,2025-10-17,64,14,3,4,1,5,512,0.05,2432.0,1534.85,897.15,124,6,No
2613,2025-06-16,11,4,2,4,1,3,4074,0.1,10999.8,5582.37,5417.43,231,10,Yes
2614,2025-10-13,20,20,1,4,2,5,3064,0.15,13022.0,8749.24,4272.76,183,4,Yes
2615,2025-05-08,42,25,4,3,3,1,3043,0.05,2890.85,1648.91,1241.94,225,10,Yes
2616,2025-06-18,49,11,2,4,2,1,376,0.05,357.2,268.1,89.1,170,3,Yes
2617,2025-05-03,68,11,2,1,3,3,2903,0.05,8273.55,5974.52,2299.03,72,4,Yes
2618,2025-01-06,96,10,2,3,3,3,4997,0.15,12742.35,7573.85,5168.5,78,5,No
2619,2025-01-02,65,15,2,2,1,4,4421,0,17684,14010.16,3673.84,205,8,Yes
2620,2025-01-04,75,29,3,2,2,2,987,0.1,1776.6,1132.71,643.89,67,7,Yes
2621,2025-11-10,35,11,1,2,2,3,585,0,1755,1117.6,637.4,275,1,Yes
2622,2025-05-12,54,4,1,3,3,1,2184,0,2184,1591.33,592.67,300,10,Yes
2623,2025-08-30,31,7,2,1,3,2,1543,0,3086,1990.63,1095.37,226,5,No
2624,2025-04-27,60,1,1,1,1,1,1161,0.05,1102.95,786.02,316.93,205,8,Yes
2625,2025-06-17,75,20,4,3,1,3,4905,0.15,12507.75,9374.19,3133.56,117,6,Yes
2626,2025-04-13,4,26,2,3,3,4,2780,0,11120,5630.33,5489.67,193,6,Yes
2627,2025-06-17,70,3,4,3,3,3,1261,0.05,3593.85,2559.88,1033.97,272,10,No
2628,2025-09-09,8,5,4,1,3,3,4110,0,12330,9841.18,2488.82,68,5,No
2629,2025-04-28,24,30,2,1,3,3,2524,0,7572,5666.58,1905.42,274,8,Yes
2630,2025-07-23,73,28,3,1,2,1,2961,0.15,2516.85,1699.91,816.94,165,4,No
2631,2025-11-23,12,30,4,3,1,1,4876,0,4876,3668.01,1207.99,57,7,Yes
2632,2025-05-28,90,21,2,1,2,1,4397,0.05,4177.15,2382.82,1794.33,153,1,No
2633,2025-03-04,80,24,3,3,3,4,997,0.1,3589.2,2421.65,1167.55,248,3,Yes
2634,2025-08-13,12,18,1,1,3,1,4526,0,4526,2407.48,2118.52,85,2,No
2635,2025-03-11,61,19,2,3,3,1,431,0.15,366.35,220.4,145.95,52,10,Yes
2636,2025-09-08,16,21,2,1,3,2,1474,0.15,2505.8,1253.53,1252.27,199,9,No
2637,2025-05-21,77,1,2,2,2,2,2100,0.05,3990.0,2053.4,1936.6,96,5,Yes
2638,2025-08-12,52,2,1,1,2,1,4850,0,4850,3689.21,1160.79,283,5,No
2639,2025-12-02,56,22,1,1,2,5,4815,0.05,22871.25,12512.01,10359.24,64,9,Yes
2640,2025-02-09,41,22,2,3,2,1,2041,0.05,1938.95,1398.5,540.45,283,4,No
2641,2025-01-21,15,10,2,4,2,4,3086,0,12344,7584.31,4759.69,285,6,No
2642,2025-01-08,67,13,4,1,2,1,4347,0.1,3912.3,3097.56,814.74,142,4,No
2643,2025-04-07,74,26,3,2,1,4,821,0,3284,1717.59,1566.41,240,1,No
2644,2025-05-30,21,5,3,1,2,2,4090,0,8180,6014.05,2165.95,178,9,Yes
2645,2025-09-07,18,5,2,1,2,5,964,0.15,4097.0,2895.89,1201.11,119,9,Yes
2646,2025-06-03,58,1,3,4,2,4,2794,0.05,10617.2,6093.09,4524.11,223,1,Yes
2647,2025-01-29,98,2,4,1,1,3,3226,0.1,8710.2,4598.68,4111.52,206,9,No
2648,2025-01-28,2,7,4,3,2,1,2304,0.05,2188.8,1370.61,818.19,277,5,No
2649,2025-04-04,67,21,3,3,3,5,4404,0.1,19818.0,12895.0,6923.0,151,4,No
2650,2025-01-20,22,11,3,3,3,5,3159,0.1,14215.5,8969.14,5246.36,279,5,No
2651,2025-10-30,28,5,2,3,1,2,4167,0.05,7917.3,5647.34,2269.96,252,6,Yes
2652,2025-11-04,23,19,2,3,3,4,311,0.15,1057.4,549.31,508.09,259,6,Yes
2653,2025-01-25,8,26,3,1,3,2,215,0.05,408.5,304.51,103.99,89,8,No
2654,2025-03-02,29,30,1,4,3,3,4543,0.05,12947.55,7663.6,5283.95,292,1,No
2655,2025-07-02,92,6,2,4,3,4,3277,0,13108,7920.08,5187.92,296,2,Yes
2656,2025-12-24,97,2,4,4,3,4,1761,0,7044,4498.44,2545.56,298,9,Yes
2657,2025-08-09,92,24,1,4,2,4,420,0.1,1512.0,1051.21,460.79,103,2,Yes
2658,2025-08-28,21,17,3,2,2,2,2227,0,4454,2552.12,1901.88,226,8,No
2659,2025-08-04,1,15,4,2,1,2,4160,0,8320,4430.8,3889.2,286,5,No
2660,2025-08-09,81,27,2,3,3,4,735,0.05,2793.0,2015.19,777.81,256,9,Yes
2661,2025-08-05,96,16,1,1,3,5,2574,0.05,12226.5,8515.23,3711.27,262,3,No
2662,2025-09-20,40,21,1,3,1,4,3440,0.1,12384.0,7936.8,4447.2,107,2,No
2663,2025-12-19,21,12,4,2,3,5,2614,0.15,11109.5,6825.19,4284.31,231,2,No
2664,2025-09-06,20,9,1,2,3,2,4117,0.15,6998.9,4252.73,2746.17,178,5,Yes
2665,2025-03-02,29,25,1,2,1,1,1226,0.1,1103.4,764.48,338.92,247,1,No
2666,2025-10-03,39,25,2,3,1,5,2613,0,13065,6749.38,6315.62,248,7,Yes
2667,2025-12-22,86,9,3,3,3,3,2734,0.1,7381.8,3808.33,3573.47,148,7,Yes
2668,2025-08-01,30,15,4,4,3,4,1107,0.05,4206.6,2147.67,2058.93,103,10,No
2669,2025-05-01,67,27,3,1,2,2,3652,0,7304,4787.59,2516.41,52,2,Yes
2670,2025-12-15,67,28,1,3,2,1,2600,0,2600,1569.7,1030.3,134,2,Yes
2671,2025-05-15,36,9,4,2,1,3,1584,0,4752,2700.78,2051.22,178,8,No
2672,2025-06-22,87,27,4,2,2,1,4809,0.1,4328.1,2266.66,2061.44,78,4,Yes
2673,2025-03-19,59,25,2,1,1,4,2652,0,10608,7325.7,3282.3,189,7,No
2674,2025-11-18,76,25,4,2,3,2,812,0.15,1380.4,905.47,474.93,66,5,No
2675,2025-01-06,38,12,1,1,3,2,1289,0.15,2191.3,1431.61,759.69,268,5,Yes
2676,2025-02-13,64,15,1,3,2,3,987,0,2961,2351.15,609.85,294,4,Yes
2677,2025-02-20,85,4,3,2,1,3,4461,0.1,12044.7,6540.65,5504.05,81,9,Yes
2678,2025-09-08,75,12,2,1,3,2,522,0.15,887.4,535.74,351.66,109,6,Yes
2679,2025-07-31,31,10,3,4,1,3,3240,0,9720,7240.31,2479.69,121,9,Yes
2680,2025-11-24,30,8,4,4,1,1,391,0,391,306.24,84.76,300,2,No
2681,2025-07-13,95,25,2,2,1,2,1345,0.1,2421.0,1529.64,891.36,137,1,Yes
2682,2025-01-31,88,11,4,4,2,1,4909,0,4909,3609.72,1299.28,203,2,Yes
2683,2025-07-18,57,22,4,3,3,2,1746,0.1,3142.8,2206.13,936.67,222,9,No
2684,2025-11-12,29,23,1,4,3,5,421,0.15,1789.25,965.64,823.61,268,5,No
2685,2025-10-20,81,9,2,3,3,1,1295,0.05,1230.25,827.69,402.56,154,6,Yes
2686,2025-07-26,31,4,4,4,2,1,3604,0.1,3243.6,2394.95,848.65,181,1,Yes
2687,2025-02-10,69,23,3,4,2,4,2965,0.1,10674.0,6879.99,3794.01,203,1,Yes
2688,2025-11-23,29,8,1,4,2,4,2531,0,10124,5282.05,4841.95,245,4,Yes
2689,2025-08-16,80,22,2,1,3,4,2915,0,11660,7042.19,4617.81,299,7,No
2690,2025-04-02,93,22,4,3,1,2,1512,0.05,2872.8,2283.7,589.1,145,7,Yes
2691,2025-07-01,87,25,2,2,1,5,4713,0,23565,16955.11,6609.89,284,9,No
2692,2025-07-15,65,13,4,4,1,5,3127,0.15,13289.75,7024.28,6265.47,134,4,Yes
2693,2025-08-03,60,12,2,1,1,1,442,0,442,240.31,201.69,179,7,Yes
2694,2025-02-19,39,13,4,3,3,3,4652,0.1,12560.4,9162.67,3397.73,73,3,No
2695,2025-07-05,36,17,3,4,1,2,3947,0.15,6709.9,5064.64,1645.26,115,5,Yes
2696,2025-05-19,42,19,3,2,3,2,1375,0,2750,1990.18,759.82,127,10,Yes
2697,2025-12-19,77,22,4,4,2,2,4026,0.05,7649.4,3858.48,3790.92,86,8,Yes
2698,2025-12-31,68,19,2,4,2,2,660,0.15,1122.0,740.89,381.11,117,3,No
2699,2025-07-11,3,7,4,1,1,3,3530,0,10590,5863.19,4726.81,74,1,No
2700,2025-10-11,59,22,1,4,1,1,3968,0.1,3571.2,2419.41,1151.79,165,1,Yes
2701,2025-02-06,83,16,4,4,3,1,2599,0,2599,1951.27,647.73,298,6,No
2702,2025-02-21,35,4,4,4,1,5,1954,0.15,8304.5,4988.08,3316.42,112,5,No
2703,2025-04-06,62,21,3,1,1,3,4686,0,14058,8736.78,5321.22,192,6,Yes
2704,2025-12-22,40,16,4,2,2,5,2380,0.05,11305.0,6924.22,4380.78,230,9,No
2705,2025-03-13,34,24,3,1,3,3,443,0.15,1129.65,590.44,539.21,97,10,Yes
2706,2025-05-03,82,8,2,4,1,4,1240,0,4960,2956.86,2003.14,254,8,No
2707,2025-11-01,24,24,3,1,3,4,4080,0.1,14688.0,7850.44,6837.56,175,2,Yes
2708,2025-04-01,17,18,3,1,1,1,4367,0,4367,3005.86,1361.14,257,3,Yes
2709,2025-11-11,47,17,3,1,3,2,2537,0.15,4312.9,3187.35,1125.55,159,10,Yes
2710,2025-02-20,57,2,1,2,1,3,2836,0.15,7231.8,4966.44,2265.36,57,6,No
2711,2025-11-20,67,6,2,2,2,1,2539,0.1,2285.1,1633.84,651.26,52,6,Yes
2712,2025-09-01,100,27,1,2,1,3,2104,0.1,5680.8,4220.87,1459.93,94,10,Yes
2713,2025-08-04,42,7,4,3,2,1,2500,0.15,2125.0,1224.85,900.15,212,8,No
2714,2025-02-03,14,17,2,2,2,2,1020,0.15,1734.0,1384.97,349.03,197,4,Yes
2715,2025-02-07,28,27,2,2,3,1,368,0.15,312.8,232.77,80.03,80,2,Yes
2716,2025-10-23,69,21,1,2,3,2,4787,0.1,8616.6,6155.9,2460.7,284,5,Yes
2717,2025-11-23,43,3,1,3,2,4,1070,0,4280,3034.72,1245.28,113,1,Yes
2718,2025-09-19,58,8,3,3,1,1,3225,0.1,2902.5,2239.11,663.39,100,3,Yes
2719,2025-10-26,69,4,1,2,3,5,3210,0.1,14445.0,8957.12,5487.88,224,5,No
2720,2025-02-23,8,21,3,4,3,2,2056,0.15,3495.2,2598.23,896.97,69,5,Yes
2721,2025-05-31,35,17,3,3,1,2,993,0.1,1787.4,1126.21,661.19,134,3,Yes
2722,2025-02-01,14,7,1,3,3,5,3761,0.1,16924.5,12789.86,4134.64,96,8,No
2723,2025-06-04,40,6,3,4,1,1,4070,0,4070,2738.05,1331.95,257,2,Yes
2724,2025-06-28,50,15,2,1,2,1,1674,0.05,1590.3,1063.74,526.56,146,1,No
2725,2025-04-06,2,26,2,4,3,4,4639,0.1,16700.4,9977.43,6722.97,202,8,No
2726,2025-02-14,88,12,3,3,3,3,3023,0.15,7708.65,4786.7,2921.95,211,3,No
2727,2025-03-02,83,25,4,4,3,3,2479,0,7437,5102.9,2334.1,178,6,Yes
2728,2025-05-31,79,22,3,2,3,5,2943,0.1,13243.5,7185.87,6057.63,118,7,Yes
2729,2025-05-16,4,25,3,4,2,2,1978,0.1,3560.4,2539.0,1021.4,74,1,No
2730,2025-06-26,21,8,3,1,1,1,2259,0.1,2033.1,1280.24,752.86,82,1,No
2731,2025-09-22,98,14,4,1,1,2,4365,0,8730,5474.0,3256.0,276,3,No
2732,2025-08-13,76,21,3,2,1,1,4083,0.05,3878.85,2375.9,1502.95,141,9,Yes
2733,2025-09-25,77,6,3,2,1,5,651,0.1,2929.5,1732.77,1196.73,79,2,No
2734,2025-09-19,10,25,4,1,3,2,4896,0,9792,7134.97,2657.03,207,6,No
2735,2025-07-29,25,4,3,4,3,4,3087,0.1,11113.2,7405.04,3708.16,263,2,No
2736,2025-03-13,65,5,1,2,1,1,2428,0.1,2185.2,1640.07,545.13,116,4,No
2737,2025-04-30,92,25,2,1,2,5,598,0.05,2840.5,2119.87,720.63,276,4,Yes
2738,2025-01-24,29,2,1,2,2,2,2619,0.15,4452.3,2768.26,1684.04,193,7,Yes
2739,2025-05-11,16,4,1,1,3,4,1043,0.1,3754.8,2338.13,1416.67,215,7,No
2740,2025-04-24,28,23,3,3,1,3,1122,0.15,2861.1,2248.7,612.4,167,6,Yes
2741,2025-03-06,92,23,3,1,3,5,4300,0.05,20425.0,12157.95,8267.05,84,10,No
2742,2025-05-09,54,13,4,1,3,4,2600,0.1,9360.0,6969.9,2390.1,157,7,No
2743,2025-04-28,47,18,3,1,2,3,4831,0.1,13043.7,8240.41,4803.29,281,8,No
2744,2025-02-15,22,9,3,2,1,5,3394,0.05,16121.5,10568.37,5553.13,114,6,Yes
2745,2025-05-11,35,2,3,4,3,3,2708,0.05,7717.8,4910.63,2807.17,94,6,Yes
2746,2025-03-04,10,17,3,1,3,1,2254,0.1,2028.6,1351.26,677.34,244,3,No
2747,2025-08-08,73,12,3,2,1,3,4416,0.1,11923.2,6996.27,4926.93,130,1,No
2748,2025-09-14,25,13,1,4,1,2,4371,0,8742,6017.44,2724.56,223,5,Yes
