Trip_ID,Date,From_Station_ID,To_Station_ID,Ticket_ID,Payment_ID,Passengers,Fare,Revenue
8847,2025-06-17,GL05,BL08,2,2,4,10,40
8848,2025-05-02,BL03,BL08,3,3,2,60,120
8849,2025-05-06,BL13,BL05,3,3,3,10,30
8850,2025-01-18,BL05,BL02,3,1,3,60,180
8851,2025-03-14,BL06,GL05,3,1,4,30,120
8852,2025-06-21,GL06,GL04,1,1,2,40,80
8853,2025-06-11,BL05,BL06,3,3,1,30,30
8854,2025-03-03,BL01,BL11,1,2,6,40,240
8855,2025-06-14,BL09,GL06,1,3,4,50,200
8856,2025-01-14,GL06,BL10,3,1,6,40,240
8857,2025-03-18,GL06,BL07,3,1,1,30,30
8858,2025-04-22,BL01,GL01,1,2,3,60,180
8859,2025-05-03,GL05,GL06,2,3,4,40,160
8860,2025-02-22,BL11,GL01,3,2,5,20,100
8861,2025-03-03,BL05,BL10,2,1,4,10,40
8862,2025-02-13,GL02,BL09,1,3,1,60,60
8863,2025-06-08,BL04,GL02,2,3,4,40,160
8864,2025-04-24,BL08,BL12,2,1,2,40,80
8865,2025-02-18,BL01,BL11,1,1,2,50,100
8866,2025-05-13,BL03,BL13,3,1,1,60,60
8867,2025-06-16,BL09,BL02,1,3,4,40,160
8868,2025-06-27,BL11,BL07,1,1,2,40,80
8869,2025-01-17,BL09,BL02,2,3,6,20,120
8870,2025-01-08,BL01,BL02,2,2,1,10,10
8871,2025-04-02,GL06,GL03,2,3,3,20,60
8872,2025-05-01,BL12,GL05,2,2,4,50,200
8873,2025-01-08,BL02,GL06,3,1,6,20,120
8874,2025-05-21,BL01,GL01,1,3,1,30,30
8875,2025-01-13,BL09,BL13,3,1,1,50,50
8876,2025-03-23,GL01,BL09,2,3,6,60,360
8877,2025-01-03,BL06,GL03,1,3,1,40,40
8878,2025-02-05,BL09,BL03,3,2,1,30,30
8879,2025-02-17,BL12,GL06,3,3,3,60,180
8880,2025-01-18,BL13,BL09,2,1,6,50,300
8881,2025-05-09,GL04,BL11,3,1,1,20,20
8882,2025-02-21,GL05,GL01,3,3,1,40,40
8883,2025-04-07,GL02,BL01,2,1,6,60,360
8884,2025-04-24,BL12,GL02,2,1,6,50,300
8885,2025-01-06,BL02,BL12,1,2,1,30,30
8886,2025-05-02,GL02,BL08,3,1,3,30,90
8887,2025-05-05,BL12,BL02,3,3,4,40,160
8888,2025-04-27,GL01,BL04,3,3,6,30,180
8889,2025-02-28,GL06,BL11,3,1,6,20,120
8890,2025-01-07,GL06,BL07,3,1,3,40,120
8891,2025-03-07,BL06,BL04,2,3,1,20,20
8892,2025-04-21,GL05,BL11,2,3,5,30,150
8893,2025-06-28,BL05,GL04,2,1,4,20,80
8894,2025-05-13,BL08,GL03,1,1,3,40,120
8895,2025-04-14,GL01,GL06,3,2,2,50,100
8896,2025-02-22,BL01,GL06,1,3,6,10,60
8897,2025-03-31,BL05,BL04,1,2,5,20,100
8898,2025-02-16,BL11,GL04,3,2,4,50,200
8899,2025-03-04,BL06,BL03,2,3,1,30,30
8900,2025-02-20,GL04,BL05,1,3,5,40,200
8901,2025-01-20,BL13,GL03,1,1,3,50,150
8902,2025-03-30,GL04,GL06,1,1,1,40,40
8903,2025-05-29,BL03,BL01,3,2,6,60,360
8904,2025-05-04,GL05,BL05,3,2,5,50,250
8905,2025-02-08,BL08,BL02,3,2,3,50,150
8906,2025-03-09,BL13,BL09,1,2,6,50,300
8907,2025-01-18,BL08,BL02,1,3,4,20,80
8908,2025-04-19,BL08,BL02,1,1,6,60,360
8909,2025-05-10,BL07,GL02,2,2,6,40,240
8910,2025-02-16,BL07,BL08,3,3,5,40,200
8911,2025-03-27,BL09,GL06,2,3,2,40,80
8912,2025-03-26,GL01,BL11,1,1,3,30,90
8913,2025-05-29,GL03,BL12,3,2,4,30,120
8914,2025-04-16,BL11,BL07,2,2,4,60,240
8915,2025-06-15,GL01,BL02,2,1,2,60,120
8916,2025-03-16,GL06,BL01,2,3,6,50,300
8917,2025-02-10,GL03,BL11,1,3,1,30,30
8918,2025-02-09,BL03,BL07,1,1,1,60,60
8919,2025-05-08,BL06,BL11,3,2,6,10,60
8920,2025-05-10,BL12,BL03,1,3,6,40,240
8921,2025-01-20,GL02,GL01,2,2,3,60,180
8922,2025-02-19,BL03,BL01,2,2,1,20,20
8923,2025-02-22,BL08,BL04,1,2,6,40,240
8924,2025-04-16,GL04,BL05,3,1,6,30,180
8925,2025-03-27,BL13,GL03,3,1,3,10,30
8926,2025-04-01,GL02,BL03,3,2,2,60,120
8927,2025-01-26,BL03,BL02,2,2,1,30,30
8928,2025-05-12,BL06,BL05,2,2,5,60,300
8929,2025-02-09,BL01,BL11,2,1,5,30,150
8930,2025-01-17,GL02,BL10,3,2,5,30,150
8931,2025-03-26,BL08,BL11,3,1,3,10,30
8932,2025-06-03,GL04,BL04,1,3,4,40,160
8933,2025-03-10,BL08,BL07,1,2,5,50,250
8934,2025-03-20,BL11,BL03,1,2,2,60,120
8935,2025-04-14,BL08,GL02,3,2,6,20,120
8936,2025-02-12,BL06,BL02,3,1,6,50,300
8937,2025-05-07,GL05,BL13,2,1,1,20,20
8938,2025-03-19,GL01,BL02,2,1,2,40,80
8939,2025-04-20,BL13,BL09,1,1,4,20,80
8940,2025-01-21,BL01,BL08,3,2,6,30,180
8941,2025-06-03,GL01,BL05,2,2,6,60,360
8942,2025-05-01,BL04,GL06,2,3,2,20,40
8943,2025-06-07,GL05,GL02,1,1,5,10,50
8944,2025-02-04,BL07,GL01,2,3,5,10,50
8945,2025-06-16,BL05,BL10,1,2,4,20,80
8946,2025-01-30,BL10,BL09,3,3,5,40,200
8947,2025-06-18,GL06,BL05,1,1,2,10,20
8948,2025-04-08,BL07,BL05,1,2,1,30,30
8949,2025-05-04,BL10,GL02,1,2,4,40,160
8950,2025-03-16,BL02,BL13,3,3,5,40,200
8951,2025-05-08,BL06,GL04,1,1,2,40,80
8952,2025-06-18,BL10,GL03,3,1,6,10,60
8953,2025-03-05,BL10,BL01,2,1,4,50,200
8954,2025-05-14,BL07,BL03,3,2,4,20,80
8955,2025-01-22,GL02,GL01,3,3,6,40,240
8956,2025-04-26,GL05,BL01,3,3,4,60,240
8957,2025-04-23,BL09,BL07,1,3,6,50,300
8958,2025-06-04,BL04,BL07,2,1,3,60,180
8959,2025-03-01,GL02,BL07,3,1,6,60,360
8960,2025-06-15,GL04,BL05,1,1,5,20,100
8961,2025-01-10,BL09,BL11,3,2,2,50,100
8962,2025-02-16,BL08,BL02,2,1,2,50,100
8963,2025-04-13,BL05,BL10,3,1,5,50,250
8964,2025-01-14,BL08,GL03,2,3,2,40,80
8965,2025-04-28,BL03,BL11,2,2,5,50,250
8966,2025-04-26,GL05,BL02,3,3,1,60,60
8967,2025-04-19,GL01,GL04,2,2,3,40,120
8968,2025-06-23,BL06,BL13,2,2,6,30,180
8969,2025-06-25,BL04,BL05,2,1,3,50,150
8970,2025-03-06,BL07,GL03,2,3,1,20,20
8971,2025-02-07,BL02,GL05,3,3,6,30,180
8972,2025-04-21,GL01,GL03,2,3,5,60,300
8973,2025-01-31,BL10,BL12,1,1,6,60,360
8974,2025-01-19,BL09,BL05,1,2,1,40,40
8975,2025-02-14,GL02,GL06,3,3,3,10,30
8976,2025-01-12,BL06,BL13,3,1,2,40,80
8977,2025-05-20,BL13,BL07,1,2,3,20,60
8978,2025-01-09,GL02,BL08,1,2,2,30,60
8979,2025-01-30,GL02,BL10,2,1,2,60,120
8980,2025-06-23,BL11,BL04,3,2,6,50,300
8981,2025-02-18,BL10,BL08,2,3,5,40,200
8982,2025-01-26,BL06,BL05,3,1,5,50,250
8983,2025-04-25,GL06,BL06,2,3,4,30,120
8984,2025-01-20,BL06,BL13,2,3,2,10,20
8985,2025-04-20,BL11,BL09,3,1,6,30,180
8986,2025-02-18,BL02,GL06,2,2,3,10,30
8987,2025-03-30,GL01,BL03,1,3,2,30,60
8988,2025-04-03,BL12,BL09,3,1,3,10,30
8989,2025-04-16,BL02,BL03,2,1,6,10,60
8990,2025-02-25,BL11,BL09,2,1,6,20,120
8991,2025-02-25,BL12,BL04,2,2,4,20,80
8992,2025-02-18,GL02,BL02,3,1,4,10,40
8993,2025-04-27,GL05,BL08,1,2,4,10,40
8994,2025-05-07,BL05,GL06,1,3,6,40,240
8995,2025-05-27,BL02,BL09,1,3,1,40,40
8996,2025-04-27,BL10,BL12,1,3,5,10,50
8997,2025-05-21,BL09,BL10,2,1,2,50,100
8998,2025-06-11,BL12,BL02,3,2,6,10,60
8999,2025-05-01,BL06,GL03,3,3,3,40,120
9000,2025-04-23,GL04,GL02,3,2,4,30,120
9001,2025-02-07,BL05,BL03,3,1,5,60,300
9002,2025-02-27,BL05,BL10,1,2,3,20,60
9003,2025-04-07,BL07,BL11,2,3,6,10,60
9004,2025-04-01,BL13,BL07,1,3,4,30,120
9005,2025-03-09,BL04,BL03,3,3,5,60,300
9006,2025-03-06,BL08,GL04,2,3,6,60,360
9007,2025-03-02,GL04,BL06,3,1,1,20,20
9008,2025-04-04,BL13,BL11,3,2,2,20,40
9009,2025-03-16,BL05,BL13,2,2,3,10,30
9010,2025-06-14,GL01,BL03,1,3,5,10,50
9011,2025-05-01,GL05,BL03,3,2,5,40,200
9012,2025-02-02,BL05,GL04,2,1,5,10,50
9013,2025-03-04,BL01,BL09,1,2,6,60,360
9014,2025-04-15,BL01,GL05,2,1,6,20,120
9015,2025-05-23,GL04,GL06,1,1,4,30,120
9016,2025-04-24,GL02,BL09,3,2,6,30,180
9017,2025-04-12,BL05,BL03,2,3,1,20,20
9018,2025-03-14,GL06,BL01,1,2,4,50,200
9019,2025-06-23,GL03,BL03,3,3,5,20,100
9020,2025-05-19,BL02,GL03,2,2,6,30,180
9021,2025-06-13,BL05,BL10,3,2,6,60,360
9022,2025-04-06,BL09,GL06,3,3,2,60,120
9023,2025-05-29,BL12,GL01,3,2,5,50,250
9024,2025-03-01,BL11,BL06,3,2,5,20,100
9025,2025-03-02,BL03,GL02,3,1,3,30,90
9026,2025-01-01,BL03,BL10,2,2,3,30,90
9027,2025-01-31,GL03,GL01,3,1,5,60,300
9028,2025-01-23,BL11,BL02,2,1,6,40,240
9029,2025-05-12,BL09,GL05,1,3,5,30,150
9030,2025-04-15,BL04,BL06,2,2,1,50,50
9031,2025-01-31,GL03,BL09,2,1,3,50,150
9032,2025-02-01,BL08,BL13,1,2,5,30,150
9033,2025-01-28,GL01,BL05,1,1,3,40,120
9034,2025-03-03,BL12,GL06,2,1,2,20,40
9035,2025-03-02,GL02,GL06,2,3,6,50,300
9036,2025-06-03,BL04,GL05,1,3,6,20,120
9037,2025-02-19,GL04,BL01,2,1,1,50,50
9038,2025-05-06,BL07,BL01,3,1,2,10,20
9039,2025-05-28,GL06,BL09,2,1,6,10,60
9040,2025-05-14,BL12,BL11,3,1,3,30,90
9041,2025-03-31,BL05,BL07,1,1,6,40,240
9042,2025-01-27,GL01,BL07,3,1,4,20,80
9043,2025-05-05,GL05,BL03,2,1,4,30,120
9044,2025-01-16,BL12,BL03,3,3,3,60,180
9045,2025-05-27,BL05,GL05,1,3,4,40,160
9046,2025-03-19,BL05,BL09,2,3,3,20,60
9047,2025-06-22,BL11,BL04,2,2,6,10,60
9048,2025-01-09,GL05,BL06,2,3,3,60,180
9049,2025-04-10,BL01,BL09,3,2,1,50,50
9050,2025-03-26,GL01,GL02,1,1,6,10,60
9051,2025-05-14,BL04,GL01,3,3,3,60,180
9052,2025-03-06,BL10,BL04,3,1,6,60,360
9053,2025-05-18,GL04,BL08,1,3,6,10,60
9054,2025-01-17,BL03,BL07,2,3,3,40,120
9055,2025-06-14,BL09,BL02,3,3,4,40,160
9056,2025-04-07,BL08,BL05,1,1,5,40,200
9057,2025-06-21,BL08,GL03,1,2,6,50,300
9058,2025-04-22,BL05,GL03,1,3,5,20,100
9059,2025-05-08,BL03,GL02,2,1,5,30,150
9060,2025-03-29,BL08,BL07,3,1,1,30,30
9061,2025-02-21,GL05,BL11,1,1,2,30,60
9062,2025-05-16,BL02,GL01,2,3,4,60,240
9063,2025-04-08,GL05,GL01,2,3,6,50,300
9064,2025-04-02,BL13,BL03,1,3,4,40,160
9065,2025-03-19,GL03,BL10,3,1,6,10,60
9066,2025-01-14,BL03,BL08,3,1,1,20,20
9067,2025-06-06,BL08,GL04,3,2,2,30,60
9068,2025-02-15,GL02,BL11,2,2,1,20,20
9069,2025-04-14,BL04,GL04,1,3,2,50,100
9070,2025-04-02,GL05,BL02,2,3,5,50,250
9071,2025-05-25,BL06,BL11,2,3,5,30,150
9072,2025-03-28,BL07,BL11,1,3,6,50,300
9073,2025-03-06,BL02,BL08,2,1,4,10,40
9074,2025-06-10,BL07,GL06,3,1,2,30,60
9075,2025-04-03,GL04,BL05,1,2,1,60,60
9076,2025-02-18,BL09,GL06,2,1,1,10,10
9077,2025-03-28,BL04,BL09,3,2,1,40,40
9078,2025-05-30,BL10,BL01,2,1,5,50,250
9079,2025-05-05,BL02,GL05,3,1,3,60,180
9080,2025-05-31,BL04,GL04,2,2,5,40,200
9081,2025-02-08,GL02,BL09,3,1,2,40,80
9082,2025-06-03,BL09,BL11,2,1,4,60,240
9083,2025-03-27,BL04,GL04,3,1,6,50,300
9084,2025-04-26,BL02,BL06,3,1,5,60,300
9085,2025-01-11,BL02,GL01,2,1,6,10,60
9086,2025-05-20,GL05,BL07,3,3,1,20,20
9087,2025-03-24,BL11,GL01,2,1,6,40,240
9088,2025-06-27,BL04,BL05,2,3,4,50,200
9089,2025-05-14,BL02,GL03,1,2,3,20,60
9090,2025-04-26,BL13,BL06,1,3,6,30,180
9091,2025-03-26,GL05,BL03,3,3,2,40,80
9092,2025-05-28,BL08,BL07,3,2,3,50,150
9093,2025-02-21,BL02,BL09,2,1,1,50,50
9094,2025-04-30,GL06,BL06,2,1,2,30,60
9095,2025-05-22,BL07,BL01,1,3,1,10,10
9096,2025-03-20,BL09,GL04,1,2,2,10,20
9097,2025-01-04,BL04,GL04,2,2,1,60,60
9098,2025-05-02,BL09,BL11,3,3,3,60,180
9099,2025-05-12,GL02,BL13,3,3,6,20,120
9100,2025-01-16,GL01,BL02,1,3,2,40,80
9101,2025-04-08,BL02,BL12,3,1,2,50,100
9102,2025-03-07,BL05,GL05,2,1,3,30,90
9103,2025-06-15,BL06,BL07,2,1,5,40,200
9104,2025-05-29,BL04,GL06,3,2,1,60,60
9105,2025-01-29,BL08,BL04,2,1,6,60,360
9106,2025-03-22,BL01,GL05,1,2,5,40,200
9107,2025-06-16,BL03,GL06,2,3,3,60,180
9108,2025-03-03,GL03,GL04,1,2,1,30,30
9109,2025-01-01,BL13,BL11,1,3,1,30,30
9110,2025-02-27,BL08,BL07,3,1,3,30,90
9111,2025-05-14,GL05,GL01,3,2,2,40,80
9112,2025-01-28,BL13,GL03,2,3,4,30,120
9113,2025-01-24,BL06,BL08,2,1,3,60,180
9114,2025-01-18,BL08,GL04,2,2,5,10,50
9115,2025-05-11,BL12,BL05,3,1,3,40,120
9116,2025-03-10,GL03,BL08,1,1,2,30,60
9117,2025-02-23,BL05,BL09,1,1,5,10,50
9118,2025-04-03,BL05,GL04,2,3,6,20,120
9119,2025-06-14,GL02,GL04,1,3,2,60,120
9120,2025-04-18,BL12,BL02,2,2,2,50,100
9121,2025-06-13,GL04,BL08,3,1,3,30,90
9122,2025-06-19,BL13,BL03,1,3,3,20,60
9123,2025-03-20,BL01,BL08,2,2,1,10,10
9124,2025-05-22,BL11,GL02,2,1,3,60,180
9125,2025-05-09,GL03,BL06,1,3,1,40,40
9126,2025-01-25,GL03,BL03,1,3,6,20,120
9127,2025-06-15,GL05,BL12,3,3,2,30,60
9128,2025-03-17,GL05,GL04,3,1,6,60,360
9129,2025-06-09,BL06,BL09,2,1,2,40,80
9130,2025-03-05,BL11,GL01,2,1,6,30,180
9131,2025-04-30,BL01,BL07,2,1,3,50,150
9132,2025-01-26,GL06,BL10,3,1,2,60,120
9133,2025-04-12,BL04,BL11,2,1,1,10,10
9134,2025-04-11,BL04,BL10,1,2,3,60,180
9135,2025-01-28,BL06,BL12,1,2,1,60,60
9136,2025-01-26,BL06,BL13,1,2,6,40,240
9137,2025-03-29,BL05,BL08,2,2,4,50,200
9138,2025-02-06,BL12,GL06,2,2,2,20,40
9139,2025-05-03,GL05,BL11,3,3,3,50,150
9140,2025-03-29,BL07,GL01,3,1,3,40,120
9141,2025-02-26,BL10,BL07,2,2,3,30,90
9142,2025-05-29,GL05,BL07,1,1,6,20,120
9143,2025-03-29,BL01,GL03,1,2,3,40,120
9144,2025-02-21,BL01,BL02,3,3,2,10,20
9145,2025-04-16,BL12,BL01,1,1,1,20,20
9146,2025-06-13,BL04,BL01,2,3,5,30,150
9147,2025-05-14,GL02,BL10,2,1,3,20,60
9148,2025-04-11,GL03,BL04,2,2,6,10,60
9149,2025-02-28,BL09,BL13,1,2,3,10,30
9150,2025-04-24,GL05,GL01,2,3,3,30,90
9151,2025-05-20,BL09,BL07,3,1,1,40,40
9152,2025-05-03,GL02,BL08,2,3,3,60,180
9153,2025-03-03,BL02,BL08,3,1,1,10,10
9154,2025-04-29,BL06,GL04,1,1,4,60,240
9155,2025-04-17,GL06,BL08,1,3,4,50,200
9156,2025-03-03,GL06,GL02,3,3,1,20,20
9157,2025-06-01,GL04,GL06,2,2,2,10,20
9158,2025-03-07,BL07,GL03,2,2,2,50,100
9159,2025-05-14,GL03,BL01,1,1,6,30,180
9160,2025-01-26,BL12,BL06,3,2,4,20,80
9161,2025-05-23,BL10,GL06,2,1,6,40,240
9162,2025-01-26,BL06,BL02,1,2,1,50,50
9163,2025-03-26,GL02,BL10,3,3,5,60,300
9164,2025-01-19,BL01,GL04,2,2,1,50,50
9165,2025-06-16,GL04,BL10,2,2,2,20,40
9166,2025-02-07,BL10,GL03,1,3,4,20,80
9167,2025-05-03,BL12,BL03,3,1,4,50,200
9168,2025-06-27,BL01,BL06,3,1,2,50,100
9169,2025-03-05,BL05,GL06,2,2,4,60,240
9170,2025-04-16,BL11,BL10,2,1,2,50,100
9171,2025-03-03,BL13,GL01,3,2,6,30,180
9172,2025-02-03,BL08,GL03,1,3,2,30,60
9173,2025-06-12,BL11,GL06,2,1,4,50,200
9174,2025-01-15,BL02,BL01,1,3,4,50,200
9175,2025-05-07,GL03,GL01,2,2,6,40,240
9176,2025-02-28,BL11,GL02,1,2,5,20,100
9177,2025-01-06,BL13,BL09,1,2,6,50,300
9178,2025-03-26,GL01,BL09,3,3,5,40,200
9179,2025-05-07,BL11,BL01,2,1,6,50,300
9180,2025-05-07,GL06,BL09,3,3,3,30,90
9181,2025-05-07,BL07,BL03,3,3,6,20,120
9182,2025-01-03,BL12,BL08,3,1,3,30,90
9183,2025-03-09,BL01,BL10,1,3,4,50,200
9184,2025-01-05,BL08,BL04,2,2,4,50,200
9185,2025-02-09,GL06,BL02,3,3,5,50,250
9186,2025-03-19,GL05,BL09,1,2,2,10,20
9187,2025-03-30,BL09,BL12,1,1,5,50,250
9188,2025-05-12,BL05,BL09,2,2,2,10,20
9189,2025-06-26,GL02,GL03,3,3,4,10,40
9190,2025-05-31,BL12,BL10,3,2,1,20,20
9191,2025-02-07,GL01,BL03,1,1,6,40,240
9192,2025-02-23,BL11,BL07,2,2,2,20,40
9193,2025-04-06,BL10,GL05,3,2,2,60,120
9194,2025-01-28,GL03,GL05,1,2,3,40,120
9195,2025-05-26,BL08,GL03,1,2,5,30,150
9196,2025-01-30,GL01,BL04,3,1,5,40,200
9197,2025-02-01,BL07,BL06,3,1,3,10,30
9198,2025-06-26,BL08,BL11,1,2,1,20,20
9199,2025-04-30,BL09,BL04,2,1,4,20,80
9200,2025-05-03,GL02,BL10,2,3,2,10,20
9201,2025-06-08,GL03,BL05,2,3,1,10,10
9202,2025-04-04,BL05,BL04,3,3,1,30,30
9203,2025-04-28,BL11,GL02,1,3,1,30,30
9204,2025-03-22,GL06,BL01,2,2,6,40,240
9205,2025-06-25,BL08,BL11,3,1,5,10,50
9206,2025-04-01,BL10,BL11,3,2,1,10,10
9207,2025-06-26,GL01,GL02,3,2,5,60,300
9208,2025-01-16,GL01,GL03,2,1,3,20,60
9209,2025-02-07,BL01,GL06,3,3,2,60,120
9210,2025-04-11,BL03,BL12,3,3,4,60,240
9211,2025-06-01,BL11,BL03,1,3,5,10,50
9212,2025-03-04,GL03,BL08,1,3,6,50,300
9213,2025-04-23,GL05,BL07,3,2,5,50,250
9214,2025-03-24,BL08,BL05,2,3,1,60,60
9215,2025-06-11,BL07,BL09,3,2,5,50,250
9216,2025-01-06,GL06,BL01,2,2,2,60,120
9217,2025-06-17,BL01,BL07,2,1,5,50,250
9218,2025-05-07,GL04,BL08,3,3,3,40,120
9219,2025-04-16,GL04,BL07,2,2,4,20,80
9220,2025-05-02,GL04,BL04,1,1,1,50,50
9221,2025-02-27,BL10,BL06,2,2,2,20,40
9222,2025-02-04,BL08,GL02,2,1,3,60,180
9223,2025-04-12,GL03,GL01,1,2,3,50,150
9224,2025-02-09,BL08,GL03,1,2,6,30,180
9225,2025-01-01,BL07,BL09,1,3,4,50,200
9226,2025-04-29,BL04,GL05,3,2,2,40,80
9227,2025-06-19,BL04,BL12,1,2,5,30,150
9228,2025-05-26,BL06,BL10,3,1,3,40,120
9229,2025-06-23,GL03,GL02,3,2,6,10,60
9230,2025-01-02,GL06,BL12,3,2,6,60,360
9231,2025-04-07,BL11,BL02,2,1,3,20,60
9232,2025-06-27,BL13,BL08,3,2,6,50,300
9233,2025-01-05,GL03,BL08,2,2,2,50,100
9234,2025-02-04,BL08,BL06,3,3,5,40,200
9235,2025-02-07,BL07,BL04,2,1,1,40,40
9236,2025-02-09,BL10,BL12,3,3,2,30,60
9237,2025-04-02,BL12,BL13,3,3,6,30,180
9238,2025-06-19,BL10,BL01,2,2,1,60,60
9239,2025-06-17,BL13,BL09,2,3,2,60,120
9240,2025-01-08,BL12,GL03,1,1,6,40,240
9241,2025-05-19,BL08,BL13,1,1,1,30,30
9242,2025-06-30,BL10,BL08,2,2,6,20,120
9243,2025-05-20,GL05,BL03,1,2,6,10,60
9244,2025-01-12,BL07,GL04,3,2,1,10,10
9245,2025-04-17,GL01,BL08,2,2,2,40,80
9246,2025-02-07,GL03,BL03,2,2,1,60,60
9247,2025-06-26,BL02,GL02,1,1,4,10,40
9248,2025-03-02,BL07,BL12,1,1,5,20,100
9249,2025-05-20,GL06,GL01,3,3,6,30,180
9250,2025-04-04,BL08,BL01,3,3,1,40,40
9251,2025-01-29,BL02,BL13,3,1,6,40,240
9252,2025-03-15,GL02,BL03,1,3,2,30,60
9253,2025-06-12,BL09,BL11,2,2,6,10,60
9254,2025-04-29,BL06,BL07,1,2,1,20,20
9255,2025-04-25,BL07,BL05,2,2,4,30,120
9256,2025-04-10,BL04,BL03,2,1,6,50,300
9257,2025-06-07,GL05,BL13,2,3,2,40,80
9258,2025-06-30,BL13,GL03,1,3,6,40,240
9259,2025-06-29,BL09,BL10,3,2,2,30,60
9260,2025-03-26,GL04,GL02,1,1,1,10,10
9261,2025-05-02,BL08,GL04,1,3,2,10,20
9262,2025-02-23,BL04,BL11,2,2,3,50,150
9263,2025-01-18,GL06,BL02,1,3,2,60,120
9264,2025-03-06,GL01,BL05,2,1,6,60,360
9265,2025-01-10,BL02,GL04,1,2,4,30,120
9266,2025-03-28,BL10,BL11,3,2,3,40,120
9267,2025-06-21,GL06,BL07,3,2,4,40,160
9268,2025-03-15,BL11,BL05,3,2,3,20,60
9269,2025-04-01,BL11,BL04,3,2,6,40,240
9270,2025-03-28,BL05,BL04,1,1,1,10,10
9271,2025-03-21,BL09,BL04,2,3,6,40,240
9272,2025-01-04,BL08,BL04,1,1,3,60,180
9273,2025-02-23,BL01,BL10,2,3,1,60,60
9274,2025-06-17,BL04,BL07,2,2,1,10,10
9275,2025-03-07,BL04,GL06,2,2,5,20,100
9276,2025-06-26,BL08,GL05,2,2,4,20,80
9277,2025-04-09,BL01,BL12,1,1,6,20,120
9278,2025-01-08,GL02,GL05,1,1,4,50,200
9279,2025-04-24,GL05,BL13,3,1,5,60,300
9280,2025-04-01,GL06,BL01,1,2,1,20,20
9281,2025-03-06,BL12,GL03,3,3,6,10,60
9282,2025-04-24,BL03,BL04,3,1,2,60,120
9283,2025-05-27,BL02,GL06,1,3,6,10,60
9284,2025-03-23,GL01,BL11,1,1,1,10,10
9285,2025-05-15,BL01,BL06,1,2,4,40,160
9286,2025-06-28,BL07,GL05,3,3,5,20,100
9287,2025-04-04,GL03,BL04,2,2,6,30,180
9288,2025-03-11,GL06,BL08,2,1,4,20,80
9289,2025-04-03,GL01,BL05,3,3,6,50,300
9290,2025-02-10,BL06,BL07,2,3,3,10,30
9291,2025-01-16,BL07,BL05,3,1,5,10,50
9292,2025-06-05,BL10,BL04,1,3,4,50,200
9293,2025-05-15,BL01,BL12,3,3,4,50,200
9294,2025-06-25,BL04,BL06,1,3,3,10,30
9295,2025-02-22,BL11,BL09,3,1,5,20,100
9296,2025-04-22,GL06,BL06,1,1,5,50,250
9297,2025-06-09,BL07,BL03,2,1,1,40,40
9298,2025-06-28,GL05,BL06,1,1,4,40,160
9299,2025-05-01,BL11,BL04,1,3,2,30,60
9300,2025-04-06,GL03,BL02,3,2,4,10,40
9301,2025-04-29,GL03,GL05,2,2,3,10,30
9302,2025-02-14,BL05,BL07,2,3,5,10,50
9303,2025-02-02,BL13,BL07,2,3,3,40,120
9304,2025-05-16,BL07,BL08,3,1,6,20,120
9305,2025-02-21,GL02,GL05,1,1,6,50,300
9306,2025-06-25,BL07,BL02,1,1,4,40,160
9307,2025-01-15,GL04,GL05,2,2,1,10,10
9308,2025-05-28,GL06,BL05,2,1,5,60,300
9309,2025-01-18,BL12,GL06,1,2,2,10,20
9310,2025-01-11,GL05,BL07,1,1,5,40,200
9311,2025-06-07,BL13,BL12,2,1,3,30,90
9312,2025-06-15,BL10,BL06,2,1,1,30,30
9313,2025-01-13,BL09,GL03,2,3,6,10,60
9314,2025-01-10,GL05,GL06,2,2,6,60,360
9315,2025-04-30,BL06,GL02,1,2,1,20,20
9316,2025-04-28,BL08,BL02,1,2,3,50,150
9317,2025-04-23,BL11,BL03,2,2,1,30,30
9318,2025-06-12,GL04,BL03,2,2,1,50,50
9319,2025-04-08,BL08,GL06,1,2,6,20,120
9320,2025-05-17,BL08,BL11,2,1,5,60,300
9321,2025-03-15,BL07,BL09,1,1,5,60,300
9322,2025-05-07,BL13,BL04,2,3,5,30,150
9323,2025-04-05,BL12,GL01,2,2,4,30,120
9324,2025-01-30,BL13,BL08,2,1,3,40,120
9325,2025-06-30,BL01,BL02,3,3,6,30,180
9326,2025-05-16,BL11,GL04,1,2,6,40,240
9327,2025-04-14,BL07,GL01,3,2,6,40,240
9328,2025-06-05,BL13,BL03,2,1,1,40,40
9329,2025-05-01,BL09,BL05,1,3,2,40,80
9330,2025-03-29,GL05,BL04,3,2,1,20,20
9331,2025-01-25,BL05,GL02,2,2,1,10,10
9332,2025-02-15,BL09,GL06,2,3,3,30,90
9333,2025-05-11,GL04,GL05,2,1,2,60,120
9334,2025-02-05,BL11,GL01,1,1,1,50,50
9335,2025-01-23,GL04,BL06,3,1,3,50,150
9336,2025-05-24,BL03,BL07,1,2,6,40,240
9337,2025-04-02,GL05,GL04,3,1,1,40,40
9338,2025-06-13,GL03,BL05,1,1,2,50,100
9339,2025-06-07,GL06,BL01,2,2,3,60,180
9340,2025-02-01,BL01,BL13,2,3,5,20,100
9341,2025-03-23,GL06,GL04,2,2,6,20,120
9342,2025-04-21,BL12,BL09,1,3,4,20,80
9343,2025-03-12,BL01,GL04,2,3,4,60,240
9344,2025-02-25,BL12,GL01,3,3,1,50,50
